Algoritmo,Numero de estado,Valores de h
Genetic Algorithm,20369,5
Genetic Algorithm,20370,3
Genetic Algorithm,20371,4
Genetic Algorithm,20372,9
Genetic Algorithm,20373,7
Genetic Algorithm,20374,3
Genetic Algorithm,20375,7
Genetic Algorithm,20376,8
Genetic Algorithm,20377,2
Genetic Algorithm,20378,7
Genetic Algorithm,20379,6
Genetic Algorithm,20380,7
Genetic Algorithm,20381,8
Genetic Algorithm,20382,5
Genetic Algorithm,20383,6
Genetic Algorithm,20384,6
Genetic Algorithm,20385,4
Genetic Algorithm,20386,4
Genetic Algorithm,20387,4
Genetic Algorithm,20388,5
Genetic Algorithm,20389,2
Genetic Algorithm,20390,3
Genetic Algorithm,20391,2
Genetic Algorithm,20392,4
Genetic Algorithm,20393,6
Genetic Algorithm,20394,4
Genetic Algorithm,20395,3
Genetic Algorithm,20396,13
Genetic Algorithm,20397,9
Genetic Algorithm,20398,5
Genetic Algorithm,20399,2
Genetic Algorithm,20400,3
Genetic Algorithm,20401,8
Genetic Algorithm,20402,1
Genetic Algorithm,20403,4
Genetic Algorithm,20404,1
Genetic Algorithm,20405,1
Genetic Algorithm,20406,6
Genetic Algorithm,20407,9
Genetic Algorithm,20408,1
Genetic Algorithm,20409,8
Genetic Algorithm,20410,7
Genetic Algorithm,20411,7
Genetic Algorithm,20412,2
Genetic Algorithm,20413,7
Genetic Algorithm,20414,8
Genetic Algorithm,20415,6
Genetic Algorithm,20416,1
Genetic Algorithm,20417,10
Genetic Algorithm,20418,6
Genetic Algorithm,20419,7
Genetic Algorithm,20420,3
Genetic Algorithm,20421,4
Genetic Algorithm,20422,1
Genetic Algorithm,20423,10
Genetic Algorithm,20424,6
Genetic Algorithm,20425,1
Genetic Algorithm,20426,4
Genetic Algorithm,20427,3
Genetic Algorithm,20428,4
Genetic Algorithm,20429,9
Genetic Algorithm,20430,3
Genetic Algorithm,20431,1
Genetic Algorithm,20432,3
Genetic Algorithm,20433,1
Genetic Algorithm,20434,5
Genetic Algorithm,20435,2
Genetic Algorithm,20436,2
Genetic Algorithm,20437,3
Genetic Algorithm,20438,7
Genetic Algorithm,20439,8
Genetic Algorithm,20440,4
Genetic Algorithm,20441,12
Genetic Algorithm,20442,6
Genetic Algorithm,20443,3
Genetic Algorithm,20444,4
Genetic Algorithm,20445,6
Genetic Algorithm,20446,4
Genetic Algorithm,20447,5
Genetic Algorithm,20448,6
Genetic Algorithm,20449,8
Genetic Algorithm,20450,11
Genetic Algorithm,20451,7
Genetic Algorithm,20452,4
Genetic Algorithm,20453,4
Genetic Algorithm,20454,4
Genetic Algorithm,20455,4
Genetic Algorithm,20456,4
Genetic Algorithm,20457,5
Genetic Algorithm,20458,3
Genetic Algorithm,20459,13
Genetic Algorithm,20460,5
Genetic Algorithm,20461,1
Genetic Algorithm,20462,2
Genetic Algorithm,20463,5
Genetic Algorithm,20464,7
Genetic Algorithm,20465,3
Genetic Algorithm,20466,6
Genetic Algorithm,20467,5
Genetic Algorithm,20468,1
Genetic Algorithm,20469,1
Genetic Algorithm,20470,3
Genetic Algorithm,20471,6
Genetic Algorithm,20472,1
Genetic Algorithm,20473,3
Genetic Algorithm,20474,10
Genetic Algorithm,20475,3
Genetic Algorithm,20476,1
Genetic Algorithm,20477,3
Genetic Algorithm,20478,4
Genetic Algorithm,20479,3
Genetic Algorithm,20480,4
Genetic Algorithm,20481,4
Genetic Algorithm,20482,3
Genetic Algorithm,20483,7
Genetic Algorithm,20484,9
Genetic Algorithm,20485,9
Genetic Algorithm,20486,5
Genetic Algorithm,20487,7
Genetic Algorithm,20488,6
Genetic Algorithm,20489,1
Genetic Algorithm,20490,6
Genetic Algorithm,20491,3
Genetic Algorithm,20492,2
Genetic Algorithm,20493,8
Genetic Algorithm,20494,3
Genetic Algorithm,20495,8
Genetic Algorithm,20496,9
Genetic Algorithm,20497,6
Genetic Algorithm,20498,7
Genetic Algorithm,20499,4
Genetic Algorithm,20500,7
Genetic Algorithm,20501,3
Genetic Algorithm,20502,6
Genetic Algorithm,20503,7
Genetic Algorithm,20504,11
Genetic Algorithm,20505,1
Genetic Algorithm,20506,6
Genetic Algorithm,20507,7
Genetic Algorithm,20508,8
Genetic Algorithm,20509,3
Genetic Algorithm,20510,7
Genetic Algorithm,20511,1
Genetic Algorithm,20512,9
Genetic Algorithm,20513,6
Genetic Algorithm,20514,2
Genetic Algorithm,20515,9
Genetic Algorithm,20516,4
Genetic Algorithm,20517,6
Genetic Algorithm,20518,9
Genetic Algorithm,20519,9
Genetic Algorithm,20520,5
Genetic Algorithm,20521,6
Genetic Algorithm,20522,5
Genetic Algorithm,20523,14
Genetic Algorithm,20524,4
Genetic Algorithm,20525,4
Genetic Algorithm,20526,7
Genetic Algorithm,20527,7
Genetic Algorithm,20528,7
Genetic Algorithm,20529,6
Genetic Algorithm,20530,6
Genetic Algorithm,20531,5
Genetic Algorithm,20532,4
Genetic Algorithm,20533,3
Genetic Algorithm,20534,3
Genetic Algorithm,20535,1
Genetic Algorithm,20536,4
Genetic Algorithm,20537,11
Genetic Algorithm,20538,6
Genetic Algorithm,20539,5
Genetic Algorithm,20540,5
Genetic Algorithm,20541,1
Genetic Algorithm,20542,5
Genetic Algorithm,20543,2
Genetic Algorithm,20544,6
Genetic Algorithm,20545,3
Genetic Algorithm,20546,3
Genetic Algorithm,20547,1
Genetic Algorithm,20548,5
Genetic Algorithm,20549,3
Genetic Algorithm,20550,7
Genetic Algorithm,20551,3
Genetic Algorithm,20552,10
Genetic Algorithm,20553,9
Genetic Algorithm,20554,3
Genetic Algorithm,20555,1
Genetic Algorithm,20556,8
Genetic Algorithm,20557,4
Genetic Algorithm,20558,6
Genetic Algorithm,20559,7
Genetic Algorithm,20560,1
Genetic Algorithm,20561,6
Genetic Algorithm,20562,4
Genetic Algorithm,20563,8
Genetic Algorithm,20564,4
Genetic Algorithm,20565,1
Genetic Algorithm,20566,8
Genetic Algorithm,20567,5
Genetic Algorithm,20568,8
Genetic Algorithm,20569,9
Genetic Algorithm,20570,4
Genetic Algorithm,20571,1
Genetic Algorithm,20572,6
Genetic Algorithm,20573,6
Genetic Algorithm,20574,4
Genetic Algorithm,20575,4
Genetic Algorithm,20576,6
Genetic Algorithm,20577,5
Genetic Algorithm,20578,5
Genetic Algorithm,20579,1
Genetic Algorithm,20580,3
Genetic Algorithm,20581,5
Genetic Algorithm,20582,9
Genetic Algorithm,20583,1
Genetic Algorithm,20584,4
Genetic Algorithm,20585,9
Genetic Algorithm,20586,4
Genetic Algorithm,20587,2
Genetic Algorithm,20588,3
Genetic Algorithm,20589,9
Genetic Algorithm,20590,9
Genetic Algorithm,20591,10
Genetic Algorithm,20592,5
Genetic Algorithm,20593,6
Genetic Algorithm,20594,4
Genetic Algorithm,20595,7
Genetic Algorithm,20596,7
Genetic Algorithm,20597,5
Genetic Algorithm,20598,5
Genetic Algorithm,20599,3
Genetic Algorithm,20600,1
Genetic Algorithm,20601,7
Genetic Algorithm,20602,8
Genetic Algorithm,20603,5
Genetic Algorithm,20604,1
Genetic Algorithm,20605,3
Genetic Algorithm,20606,1
Genetic Algorithm,20607,4
Genetic Algorithm,20608,9
Genetic Algorithm,20609,5
Genetic Algorithm,20610,6
Genetic Algorithm,20611,4
Genetic Algorithm,20612,4
Genetic Algorithm,20613,5
Genetic Algorithm,20614,6
Genetic Algorithm,20615,1
Genetic Algorithm,20616,6
Genetic Algorithm,20617,2
Genetic Algorithm,20618,6
Genetic Algorithm,20619,8
Genetic Algorithm,20620,3
Genetic Algorithm,20621,6
Genetic Algorithm,20622,4
Genetic Algorithm,20623,7
Genetic Algorithm,20624,9
Genetic Algorithm,20625,5
Genetic Algorithm,20626,1
Genetic Algorithm,20627,9
Genetic Algorithm,20628,3
Genetic Algorithm,20629,3
Genetic Algorithm,20630,7
Genetic Algorithm,20631,4
Genetic Algorithm,20632,5
Genetic Algorithm,20633,4
Genetic Algorithm,20634,4
Genetic Algorithm,20635,5
Genetic Algorithm,20636,9
Genetic Algorithm,20637,2
Genetic Algorithm,20638,3
Genetic Algorithm,20639,3
Genetic Algorithm,20640,8
Genetic Algorithm,20641,4
Genetic Algorithm,20642,1
Genetic Algorithm,20643,4
Genetic Algorithm,20644,12
Genetic Algorithm,20645,4
Genetic Algorithm,20646,7
Genetic Algorithm,20647,5
Genetic Algorithm,20648,5
Genetic Algorithm,20649,3
Genetic Algorithm,20650,5
Genetic Algorithm,20651,10
Genetic Algorithm,20652,3
Genetic Algorithm,20653,9
Genetic Algorithm,20654,1
Genetic Algorithm,20655,4
Genetic Algorithm,20656,8
Genetic Algorithm,20657,5
Genetic Algorithm,20658,3
Genetic Algorithm,20659,9
Genetic Algorithm,20660,5
Genetic Algorithm,20661,6
Genetic Algorithm,20662,4
Genetic Algorithm,20663,3
Genetic Algorithm,20664,9
Genetic Algorithm,20665,4
Genetic Algorithm,20666,4
Genetic Algorithm,20667,12
Genetic Algorithm,20668,7
Genetic Algorithm,20669,6
Genetic Algorithm,20670,6
Genetic Algorithm,20671,7
Genetic Algorithm,20672,4
Genetic Algorithm,20673,3
Genetic Algorithm,20674,3
Genetic Algorithm,20675,8
Genetic Algorithm,20676,3
Genetic Algorithm,20677,5
Genetic Algorithm,20678,4
Genetic Algorithm,20679,3
Genetic Algorithm,20680,5
Genetic Algorithm,20681,4
Genetic Algorithm,20682,1
Genetic Algorithm,20683,1
Genetic Algorithm,20684,5
Genetic Algorithm,20685,8
Genetic Algorithm,20686,4
Genetic Algorithm,20687,6
Genetic Algorithm,20688,5
Genetic Algorithm,20689,7
Genetic Algorithm,20690,4
Genetic Algorithm,20691,3
Genetic Algorithm,20692,3
Genetic Algorithm,20693,3
Genetic Algorithm,20694,8
Genetic Algorithm,20695,4
Genetic Algorithm,20696,5
Genetic Algorithm,20697,7
Genetic Algorithm,20698,4
Genetic Algorithm,20699,6
Genetic Algorithm,20700,7
Genetic Algorithm,20701,1
Genetic Algorithm,20702,5
Genetic Algorithm,20703,11
Genetic Algorithm,20704,7
Genetic Algorithm,20705,10
Genetic Algorithm,20706,5
Genetic Algorithm,20707,4
Genetic Algorithm,20708,17
Genetic Algorithm,20709,11
Genetic Algorithm,20710,5
Genetic Algorithm,20711,3
Genetic Algorithm,20712,7
Genetic Algorithm,20713,5
Genetic Algorithm,20714,2
Genetic Algorithm,20715,5
Genetic Algorithm,20716,6
Genetic Algorithm,20717,3
Genetic Algorithm,20718,5
Genetic Algorithm,20719,5
Genetic Algorithm,20720,3
Genetic Algorithm,20721,4
Genetic Algorithm,20722,6
Genetic Algorithm,20723,6
Genetic Algorithm,20724,4
Genetic Algorithm,20725,6
Genetic Algorithm,20726,7
Genetic Algorithm,20727,1
Genetic Algorithm,20728,11
Genetic Algorithm,20729,11
Genetic Algorithm,20730,2
Genetic Algorithm,20731,12
Genetic Algorithm,20732,11
Genetic Algorithm,20733,2
Genetic Algorithm,20734,6
Genetic Algorithm,20735,3
Genetic Algorithm,20736,7
Genetic Algorithm,20737,9
Genetic Algorithm,20738,4
Genetic Algorithm,20739,7
Genetic Algorithm,20740,11
Genetic Algorithm,20741,4
Genetic Algorithm,20742,4
Genetic Algorithm,20743,6
Genetic Algorithm,20744,6
Genetic Algorithm,20745,1
Genetic Algorithm,20746,2
Genetic Algorithm,20747,7
Genetic Algorithm,20748,2
Genetic Algorithm,20749,1
Genetic Algorithm,20750,1
Genetic Algorithm,20751,1
Genetic Algorithm,20752,5
Genetic Algorithm,20753,7
Genetic Algorithm,20754,6
Genetic Algorithm,20755,3
Genetic Algorithm,20756,1
Genetic Algorithm,20757,4
Genetic Algorithm,20758,7
Genetic Algorithm,20759,4
Genetic Algorithm,20760,3
Genetic Algorithm,20761,1
Genetic Algorithm,20762,8
Genetic Algorithm,20763,3
Genetic Algorithm,20764,5
Genetic Algorithm,20765,4
Genetic Algorithm,20766,4
Genetic Algorithm,20767,3
Genetic Algorithm,20768,1
Genetic Algorithm,20769,3
Genetic Algorithm,20770,2
Genetic Algorithm,20771,5
Genetic Algorithm,20772,5
Genetic Algorithm,20773,1
Genetic Algorithm,20774,6
Genetic Algorithm,20775,3
Genetic Algorithm,20776,5
Genetic Algorithm,20777,5
Genetic Algorithm,20778,8
Genetic Algorithm,20779,7
Genetic Algorithm,20780,1
Genetic Algorithm,20781,10
Genetic Algorithm,20782,9
Genetic Algorithm,20783,1
Genetic Algorithm,20784,8
Genetic Algorithm,20785,8
Genetic Algorithm,20786,1
Genetic Algorithm,20787,4
Genetic Algorithm,20788,5
Genetic Algorithm,20789,6
Genetic Algorithm,20790,3
Genetic Algorithm,20791,1
Genetic Algorithm,20792,4
Genetic Algorithm,20793,5
Genetic Algorithm,20794,6
Genetic Algorithm,20795,5
Genetic Algorithm,20796,6
Genetic Algorithm,20797,4
Genetic Algorithm,20798,1
Genetic Algorithm,20799,3
Genetic Algorithm,20800,3
Genetic Algorithm,20801,4
Genetic Algorithm,20802,3
Genetic Algorithm,20803,4
Genetic Algorithm,20804,8
Genetic Algorithm,20805,1
Genetic Algorithm,20806,4
Genetic Algorithm,20807,1
Genetic Algorithm,20808,9
Genetic Algorithm,20809,6
Genetic Algorithm,20810,4
Genetic Algorithm,20811,2
Genetic Algorithm,20812,8
Genetic Algorithm,20813,3
Genetic Algorithm,20814,2
Genetic Algorithm,20815,9
Genetic Algorithm,20816,7
Genetic Algorithm,20817,3
Genetic Algorithm,20818,6
Genetic Algorithm,20819,4
Genetic Algorithm,20820,1
Genetic Algorithm,20821,7
Genetic Algorithm,20822,8
Genetic Algorithm,20823,5
Genetic Algorithm,20824,3
Genetic Algorithm,20825,4
Genetic Algorithm,20826,1
Genetic Algorithm,20827,8
Genetic Algorithm,20828,8
Genetic Algorithm,20829,1
Genetic Algorithm,20830,5
Genetic Algorithm,20831,6
Genetic Algorithm,20832,6
Genetic Algorithm,20833,11
Genetic Algorithm,20834,3
Genetic Algorithm,20835,7
Genetic Algorithm,20836,4
Genetic Algorithm,20837,8
Genetic Algorithm,20838,4
Genetic Algorithm,20839,7
Genetic Algorithm,20840,3
Genetic Algorithm,20841,4
Genetic Algorithm,20842,3
Genetic Algorithm,20843,3
Genetic Algorithm,20844,5
Genetic Algorithm,20845,4
Genetic Algorithm,20846,5
Genetic Algorithm,20847,2
Genetic Algorithm,20848,5
Genetic Algorithm,20849,6
Genetic Algorithm,20850,5
Genetic Algorithm,20851,5
Genetic Algorithm,20852,6
Genetic Algorithm,20853,4
Genetic Algorithm,20854,5
Genetic Algorithm,20855,5
Genetic Algorithm,20856,7
Genetic Algorithm,20857,5
Genetic Algorithm,20858,3
Genetic Algorithm,20859,3
Genetic Algorithm,20860,5
Genetic Algorithm,20861,4
Genetic Algorithm,20862,4
Genetic Algorithm,20863,1
Genetic Algorithm,20864,4
Genetic Algorithm,20865,3
Genetic Algorithm,20866,8
Genetic Algorithm,20867,5
Genetic Algorithm,20868,2
Genetic Algorithm,20869,4
Genetic Algorithm,20870,4
Genetic Algorithm,20871,1
Genetic Algorithm,20872,2
Genetic Algorithm,20873,4
Genetic Algorithm,20874,1
Genetic Algorithm,20875,1
Genetic Algorithm,20876,4
Genetic Algorithm,20877,9
Genetic Algorithm,20878,9
Genetic Algorithm,20879,1
Genetic Algorithm,20880,6
Genetic Algorithm,20881,3
Genetic Algorithm,20882,5
Genetic Algorithm,20883,5
Genetic Algorithm,20884,6
Genetic Algorithm,20885,4
Genetic Algorithm,20886,7
Genetic Algorithm,20887,8
Genetic Algorithm,20888,5
Genetic Algorithm,20889,4
Genetic Algorithm,20890,7
Genetic Algorithm,20891,7
Genetic Algorithm,20892,1
Genetic Algorithm,20893,10
Genetic Algorithm,20894,5
Genetic Algorithm,20895,7
Genetic Algorithm,20896,7
Genetic Algorithm,20897,1
Genetic Algorithm,20898,5
Genetic Algorithm,20899,8
Genetic Algorithm,20900,5
Genetic Algorithm,20901,1
Genetic Algorithm,20902,4
Genetic Algorithm,20903,3
Genetic Algorithm,20904,5
Genetic Algorithm,20905,4
Genetic Algorithm,20906,3
Genetic Algorithm,20907,5
Genetic Algorithm,20908,3
Genetic Algorithm,20909,4
Genetic Algorithm,20910,4
Genetic Algorithm,20911,7
Genetic Algorithm,20912,7
Genetic Algorithm,20913,5
Genetic Algorithm,20914,7
Genetic Algorithm,20915,9
Genetic Algorithm,20916,5
Genetic Algorithm,20917,4
Genetic Algorithm,20918,5
Genetic Algorithm,20919,4
Genetic Algorithm,20920,3
Genetic Algorithm,20921,9
Genetic Algorithm,20922,3
Genetic Algorithm,20923,7
Genetic Algorithm,20924,3
Genetic Algorithm,20925,4
Genetic Algorithm,20926,8
Genetic Algorithm,20927,3
Genetic Algorithm,20928,5
Genetic Algorithm,20929,3
Genetic Algorithm,20930,5
Genetic Algorithm,20931,1
Genetic Algorithm,20932,3
Genetic Algorithm,20933,7
Genetic Algorithm,20934,5
Genetic Algorithm,20935,8
Genetic Algorithm,20936,9
Genetic Algorithm,20937,3
Genetic Algorithm,20938,3
Genetic Algorithm,20939,2
Genetic Algorithm,20940,5
Genetic Algorithm,20941,6
Genetic Algorithm,20942,3
Genetic Algorithm,20943,7
Genetic Algorithm,20944,3
Genetic Algorithm,20945,10
Genetic Algorithm,20946,8
Genetic Algorithm,20947,14
Genetic Algorithm,20948,1
Genetic Algorithm,20949,1
Genetic Algorithm,20950,9
Genetic Algorithm,20951,1
Genetic Algorithm,20952,6
Genetic Algorithm,20953,1
Genetic Algorithm,20954,9
Genetic Algorithm,20955,4
Genetic Algorithm,20956,8
Genetic Algorithm,20957,3
Genetic Algorithm,20958,2
Genetic Algorithm,20959,6
Genetic Algorithm,20960,2
Genetic Algorithm,20961,9
Genetic Algorithm,20962,6
Genetic Algorithm,20963,11
Genetic Algorithm,20964,11
Genetic Algorithm,20965,3
Genetic Algorithm,20966,5
Genetic Algorithm,20967,1
Genetic Algorithm,20968,6
Genetic Algorithm,20969,10
Genetic Algorithm,20970,3
Genetic Algorithm,20971,7
Genetic Algorithm,20972,7
Genetic Algorithm,20973,3
Genetic Algorithm,20974,5
Genetic Algorithm,20975,8
Genetic Algorithm,20976,7
Genetic Algorithm,20977,13
Genetic Algorithm,20978,5
Genetic Algorithm,20979,1
Genetic Algorithm,20980,1
Genetic Algorithm,20981,1
Genetic Algorithm,20982,3
Genetic Algorithm,20983,4
Genetic Algorithm,20984,7
Genetic Algorithm,20985,6
Genetic Algorithm,20986,8
Genetic Algorithm,20987,8
Genetic Algorithm,20988,10
Genetic Algorithm,20989,2
Genetic Algorithm,20990,9
Genetic Algorithm,20991,8
Genetic Algorithm,20992,2
Genetic Algorithm,20993,6
Genetic Algorithm,20994,1
Genetic Algorithm,20995,9
Genetic Algorithm,20996,3
Genetic Algorithm,20997,7
Genetic Algorithm,20998,1
Genetic Algorithm,20999,4
Genetic Algorithm,21000,5
Genetic Algorithm,21001,9
Genetic Algorithm,21002,8
Genetic Algorithm,21003,6
Genetic Algorithm,21004,3
Genetic Algorithm,21005,6
Genetic Algorithm,21006,3
Genetic Algorithm,21007,6
Genetic Algorithm,21008,5
Genetic Algorithm,21009,9
Genetic Algorithm,21010,5
Genetic Algorithm,21011,8
Genetic Algorithm,21012,6
Genetic Algorithm,21013,3
Genetic Algorithm,21014,3
Genetic Algorithm,21015,7
Genetic Algorithm,21016,2
Genetic Algorithm,21017,6
Genetic Algorithm,21018,3
Genetic Algorithm,21019,4
Genetic Algorithm,21020,2
Genetic Algorithm,21021,2
Genetic Algorithm,21022,5
Genetic Algorithm,21023,1
Genetic Algorithm,21024,4
Genetic Algorithm,21025,6
Genetic Algorithm,21026,8
Genetic Algorithm,21027,4
Genetic Algorithm,21028,7
Genetic Algorithm,21029,4
Genetic Algorithm,21030,4
Genetic Algorithm,21031,9
Genetic Algorithm,21032,1
Genetic Algorithm,21033,4
Genetic Algorithm,21034,1
Genetic Algorithm,21035,12
Genetic Algorithm,21036,7
Genetic Algorithm,21037,4
Genetic Algorithm,21038,11
Genetic Algorithm,21039,6
Genetic Algorithm,21040,2
Genetic Algorithm,21041,3
Genetic Algorithm,21042,9
Genetic Algorithm,21043,7
Genetic Algorithm,21044,8
Genetic Algorithm,21045,5
Genetic Algorithm,21046,6
Genetic Algorithm,21047,5
Genetic Algorithm,21048,4
Genetic Algorithm,21049,7
Genetic Algorithm,21050,2
Genetic Algorithm,21051,5
Genetic Algorithm,21052,1
Genetic Algorithm,21053,7
Genetic Algorithm,21054,5
Genetic Algorithm,21055,7
Genetic Algorithm,21056,1
Genetic Algorithm,21057,6
Genetic Algorithm,21058,10
Genetic Algorithm,21059,6
Genetic Algorithm,21060,5
Genetic Algorithm,21061,6
Genetic Algorithm,21062,5
Genetic Algorithm,21063,10
Genetic Algorithm,21064,6
Genetic Algorithm,21065,2
Genetic Algorithm,21066,2
Genetic Algorithm,21067,2
Genetic Algorithm,21068,3
Genetic Algorithm,21069,5
Genetic Algorithm,21070,1
Genetic Algorithm,21071,3
Genetic Algorithm,21072,5
Genetic Algorithm,21073,6
Genetic Algorithm,21074,6
Genetic Algorithm,21075,5
Genetic Algorithm,21076,9
Genetic Algorithm,21077,11
Genetic Algorithm,21078,1
Genetic Algorithm,21079,4
Genetic Algorithm,21080,2
Genetic Algorithm,21081,7
Genetic Algorithm,21082,3
Genetic Algorithm,21083,10
Genetic Algorithm,21084,3
Genetic Algorithm,21085,4
Genetic Algorithm,21086,6
Genetic Algorithm,21087,5
Genetic Algorithm,21088,5
Genetic Algorithm,21089,5
Genetic Algorithm,21090,3
Genetic Algorithm,21091,6
Genetic Algorithm,21092,2
Genetic Algorithm,21093,3
Genetic Algorithm,21094,1
Genetic Algorithm,21095,4
Genetic Algorithm,21096,3
Genetic Algorithm,21097,5
Genetic Algorithm,21098,8
Genetic Algorithm,21099,5
Genetic Algorithm,21100,3
Genetic Algorithm,21101,6
Genetic Algorithm,21102,8
Genetic Algorithm,21103,8
Genetic Algorithm,21104,6
Genetic Algorithm,21105,6
Genetic Algorithm,21106,2
Genetic Algorithm,21107,1
Genetic Algorithm,21108,1
Genetic Algorithm,21109,1
Genetic Algorithm,21110,4
Genetic Algorithm,21111,4
Genetic Algorithm,21112,4
Genetic Algorithm,21113,4
Genetic Algorithm,21114,6
Genetic Algorithm,21115,7
Genetic Algorithm,21116,4
Genetic Algorithm,21117,7
Genetic Algorithm,21118,4
Genetic Algorithm,21119,6
Genetic Algorithm,21120,6
Genetic Algorithm,21121,2
Genetic Algorithm,21122,11
Genetic Algorithm,21123,6
Genetic Algorithm,21124,1
Genetic Algorithm,21125,6
Genetic Algorithm,21126,5
Genetic Algorithm,21127,8
Genetic Algorithm,21128,2
Genetic Algorithm,21129,5
Genetic Algorithm,21130,8
Genetic Algorithm,21131,7
Genetic Algorithm,21132,4
Genetic Algorithm,21133,4
Genetic Algorithm,21134,5
Genetic Algorithm,21135,6
Genetic Algorithm,21136,6
Genetic Algorithm,21137,3
Genetic Algorithm,21138,4
Genetic Algorithm,21139,1
Genetic Algorithm,21140,5
Genetic Algorithm,21141,9
Genetic Algorithm,21142,5
Genetic Algorithm,21143,6
Genetic Algorithm,21144,5
Genetic Algorithm,21145,4
Genetic Algorithm,21146,5
Genetic Algorithm,21147,8
Genetic Algorithm,21148,1
Genetic Algorithm,21149,4
Genetic Algorithm,21150,1
Genetic Algorithm,21151,4
Genetic Algorithm,21152,1
Genetic Algorithm,21153,4
Genetic Algorithm,21154,4
Genetic Algorithm,21155,1
Genetic Algorithm,21156,1
Genetic Algorithm,21157,1
Genetic Algorithm,21158,8
Genetic Algorithm,21159,4
Genetic Algorithm,21160,4
Genetic Algorithm,21161,3
Genetic Algorithm,21162,6
Genetic Algorithm,21163,10
